state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Maharashtra,Akola,Telhara,Wheat,Other,05-01-2019,1800,2000,1900
Maharashtra,Akola,Telhara,Wheat,Other,08-01-2019,1800,1900,1850
Maharashtra,Akola,Telhara,Wheat,Other,10-01-2019,1800,1900,1850
Maharashtra,Akola,Telhara,Wheat,Other,12-01-2019,1800,1900,1850
Maharashtra,Akola,Telhara,Wheat,Other,15-01-2019,1800,1900,1850
Maharashtra,Akola,Telhara,Wheat,Other,17-01-2019,1775,1890,1832
Maharashtra,Akola,Telhara,Wheat,Other,19-01-2019,1750,1900,1825
Maharashtra,Akola,Telhara,Wheat,Other,22-01-2019,1750,1890,1821
Maharashtra,Akola,Telhara,Wheat,Other,24-01-2019,1750,1880,1815
Maharashtra,Akola,Telhara,Wheat,Other,29-01-2019,1700,1890,1800
Maharashtra,Akola,Telhara,Wheat,Other,31-01-2019,1800,1900,1850
Maharashtra,Akola,Telhara,Wheat,Other,02-02-2019,1750,1880,1820
Maharashtra,Akola,Telhara,Wheat,Other,05-02-2019,1800,1950,1875
Maharashtra,Akola,Telhara,Wheat,Other,07-02-2019,1700,1900,1800
Maharashtra,Akola,Telhara,Wheat,Other,09-02-2019,1800,1900,1850
Maharashtra,Akola,Telhara,Wheat,Other,12-02-2019,1700,1875,1781
Maharashtra,Akola,Telhara,Wheat,Other,14-02-2019,1750,1890,1820
Maharashtra,Akola,Telhara,Wheat,Other,21-02-2019,1775,1900,1825
Maharashtra,Akola,Telhara,Wheat,Other,23-02-2019,1750,1850,1800
Maharashtra,Akola,Telhara,Wheat,Other,26-02-2019,1700,1800,1775
Maharashtra,Akola,Telhara,Wheat,Other,02-03-2019,1700,1800,1750
Maharashtra,Akola,Telhara,Wheat,Other,05-03-2019,1600,1750,1625
Maharashtra,Akola,Telhara,Wheat,Other,07-03-2019,1700,1800,1750
Maharashtra,Akola,Telhara,Wheat,Other,09-03-2019,1500,1650,1600
Maharashtra,Akola,Telhara,Wheat,Other,12-03-2019,1600,1700,1650
Maharashtra,Akola,Telhara,Wheat,Other,14-03-2019,1600,1700,1650
Maharashtra,Akola,Telhara,Wheat,Other,16-03-2019,1600,1721,1650
Maharashtra,Akola,Telhara,Wheat,Other,19-03-2019,1600,1800,1700
Maharashtra,Akola,Telhara,Wheat,Other,23-03-2019,1675,1820,1700
Maharashtra,Akola,Telhara,Wheat,Other,26-03-2019,1775,1900,1800
Maharashtra,Akola,Telhara,Wheat,Other,28-03-2019,1700,1900,1800
Maharashtra,Akola,Telhara,Wheat,Other,02-04-2019,1675,1881,1800
Maharashtra,Akola,Telhara,Wheat,Other,04-04-2019,1700,1881,1790
Maharashtra,Akola,Telhara,Wheat,Other,09-04-2019,1700,1850,1775
Maharashtra,Akola,Telhara,Wheat,Other,11-04-2019,1700,1950,1825
Maharashtra,Akola,Telhara,Wheat,Other,13-04-2019,1720,1960,1810
Maharashtra,Akola,Telhara,Wheat,Other,16-04-2019,1775,1950,1863
Maharashtra,Akola,Telhara,Wheat,Other,20-04-2019,1700,1850,1763
Maharashtra,Akola,Telhara,Wheat,Other,25-04-2019,1750,1900,1825
Maharashtra,Akola,Telhara,Wheat,Other,27-04-2019,1700,1850,1800
Maharashtra,Akola,Telhara,Wheat,Other,30-04-2019,1775,1900,1825
Maharashtra,Akola,Telhara,Wheat,Other,02-05-2019,1800,2040,1920
Maharashtra,Akola,Telhara,Wheat,Other,04-05-2019,1750,1850,1800
Maharashtra,Akola,Telhara,Wheat,Other,09-05-2019,1800,1900,1850
Maharashtra,Akola,Telhara,Wheat,Other,11-05-2019,1650,1850,1750
Maharashtra,Akola,Telhara,Wheat,Other,14-05-2019,1800,1900,1850
Maharashtra,Akola,Telhara,Wheat,Other,21-05-2019,1750,1900,1825
Maharashtra,Akola,Telhara,Wheat,Other,23-05-2019,1750,1890,1820
Maharashtra,Akola,Telhara,Wheat,Other,25-05-2019,1800,1970,1885
Maharashtra,Akola,Telhara,Wheat,Other,28-05-2019,1800,1900,1850
Maharashtra,Akola,Telhara,Wheat,Other,30-05-2019,1800,1900,1850
Maharashtra,Akola,Telhara,Wheat,Other,01-06-2019,1800,1900,1850
Maharashtra,Akola,Telhara,Wheat,Other,04-06-2019,1800,1900,1850
Maharashtra,Akola,Telhara,Wheat,Other,08-06-2019,1800,1900,1850
Maharashtra,Akola,Telhara,Wheat,Other,11-06-2019,1750,1875,1800
Maharashtra,Akola,Telhara,Wheat,Other,13-06-2019,1775,1870,1775
Maharashtra,Akola,Telhara,Wheat,Other,15-06-2019,1775,1835,1800
Maharashtra,Akola,Telhara,Wheat,Other,18-06-2019,1800,1900,1850
Maharashtra,Akola,Telhara,Wheat,Other,20-06-2019,1800,1900,1850
Maharashtra,Akola,Telhara,Wheat,Other,22-06-2019,1800,1850,1825
Maharashtra,Akola,Telhara,Wheat,Other,25-06-2019,1750,1900,1825
Maharashtra,Akola,Telhara,Wheat,Other,27-06-2019,1750,1850,1800
Maharashtra,Akola,Telhara,Wheat,Other,29-06-2019,1750,1850,1800
Maharashtra,Akola,Telhara,Wheat,Other,02-07-2019,1800,1900,1850
Maharashtra,Akola,Telhara,Wheat,Other,04-07-2019,1775,1892,1835
Maharashtra,Akola,Telhara,Wheat,Other,06-07-2019,1750,1900,1800
Maharashtra,Akola,Telhara,Wheat,Other,09-07-2019,1800,1920,1850
Maharashtra,Akola,Telhara,Wheat,Other,11-07-2019,1800,1940,1870
Maharashtra,Akola,Telhara,Wheat,Other,13-07-2019,1850,1960,1920
Maharashtra,Akola,Telhara,Wheat,Other,16-07-2019,1800,1975,1875
Maharashtra,Akola,Telhara,Wheat,Other,18-07-2019,1850,1956,1900
Maharashtra,Akola,Telhara,Wheat,Other,20-07-2019,1800,1987,1895
Maharashtra,Akola,Telhara,Wheat,Other,23-07-2019,1800,2000,1900
Maharashtra,Akola,Telhara,Wheat,Other,25-07-2019,1800,2020,1925
Maharashtra,Akola,Telhara,Wheat,Other,27-07-2019,1800,2000,1925
Maharashtra,Akola,Telhara,Wheat,Other,30-07-2019,1800,1990,1900
Maharashtra,Akola,Telhara,Wheat,Other,01-08-2019,1850,2000,1925
Maharashtra,Akola,Telhara,Wheat,Other,03-08-2019,1900,2000,1950
Maharashtra,Akola,Telhara,Wheat,Other,06-08-2019,1800,1995,1910
Maharashtra,Amarawati,Achalpur,Wheat,Other,03-01-2019,1950,2150,2050
Maharashtra,Amarawati,Achalpur,Wheat,Other,10-01-2019,2050,2250,2150
Maharashtra,Amarawati,Achalpur,Wheat,Other,17-01-2019,2000,2200,2100
Maharashtra,Amarawati,Achalpur,Wheat,Other,24-01-2019,2050,2150,2100
Maharashtra,Amarawati,Achalpur,Wheat,Other,31-01-2019,1900,2200,2050
Maharashtra,Amarawati,Achalpur,Wheat,Other,07-02-2019,1920,2200,2060
Maharashtra,Amarawati,Achalpur,Wheat,Other,14-02-2019,1920,2150,2035
Maharashtra,Amarawati,Achalpur,Wheat,Other,21-02-2019,1950,2150,2050
Maharashtra,Amarawati,Achalpur,Wheat,Other,07-03-2019,1900,2100,2000
Maharashtra,Amarawati,Achalpur,Wheat,Other,14-03-2019,1920,2050,1985
Maharashtra,Amarawati,Achalpur,Wheat,Other,28-03-2019,1800,1950,1875
Maharashtra,Amarawati,Achalpur,Wheat,Other,04-04-2019,1780,2000,1890
Maharashtra,Amarawati,Achalpur,Wheat,Other,11-04-2019,1780,1950,1865
Maharashtra,Amarawati,Achalpur,Wheat,Other,25-04-2019,1800,1950,1875
Maharashtra,Amarawati,Achalpur,Wheat,Other,02-05-2019,1780,1950,1865
Maharashtra,Amarawati,Achalpur,Wheat,Other,09-05-2019,1810,1920,1865
Maharashtra,Amarawati,Achalpur,Wheat,Other,23-05-2019,1800,2080,1940
Maharashtra,Amarawati,Amarawati,Wheat,147 Average,08-01-2019,2600,3000,2800
Maharashtra,Amarawati,Amarawati,Wheat,147 Average,09-01-2019,1925,2150,2000
Maharashtra,Amarawati,Amarawati,Wheat,147 Average,17-06-2019,1900,2100,2000
Maharashtra,Amarawati,Amarawati,Wheat,147 Average,19-06-2019,1900,2100,2000
Maharashtra,Amarawati,Amarawati,Wheat,147 Average,20-06-2019,1925,2100,2000
Maharashtra,Amarawati,Amarawati,Wheat,147 Average,21-06-2019,1925,2050,2000
Maharashtra,Amarawati,Amarawati,Wheat,147 Average,22-06-2019,1900,2050,1975
Maharashtra,Amarawati,Amarawati,Wheat,147 Average,24-06-2019,1900,2050,1975
Maharashtra,Amarawati,Amarawati,Wheat,147 Average,25-06-2019,1900,2050,2000
Maharashtra,Amarawati,Amarawati,Wheat,147 Average,28-06-2019,1925,2050,2000
Maharashtra,Amarawati,Amarawati,Wheat,147 Average,29-06-2019,1900,2100,2000
Maharashtra,Amarawati,Amarawati,Wheat,147 Average,05-07-2019,1925,2050,2000
Maharashtra,Amarawati,Amarawati,Wheat,147 Average,13-07-2019,1925,2050,2000
Maharashtra,Amarawati,Amarawati,Wheat,147 Average,23-07-2019,1900,2000,1950
Maharashtra,Amarawati,Amarawati,Wheat,147 Average,25-07-2019,2500,2850,2700
Maharashtra,Amarawati,Amarawati,Wheat,147 Average,27-07-2019,2025,2100,2063
Maharashtra,Amarawati,Amarawati,Wheat,Other,01-01-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,02-01-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,03-01-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,04-01-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,05-01-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,07-01-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,08-01-2019,1950,2250,2050
Maharashtra,Amarawati,Amarawati,Wheat,Other,09-01-2019,1950,2250,2050
Maharashtra,Amarawati,Amarawati,Wheat,Other,10-01-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,11-01-2019,1950,2200,2075
Maharashtra,Amarawati,Amarawati,Wheat,Other,12-01-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,14-01-2019,2100,2300,2200
Maharashtra,Amarawati,Amarawati,Wheat,Other,15-01-2019,2000,2100,2050
Maharashtra,Amarawati,Amarawati,Wheat,Other,16-01-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,17-01-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,19-01-2019,1950,2250,2150
Maharashtra,Amarawati,Amarawati,Wheat,Other,21-01-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,22-01-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,23-01-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,24-01-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,25-01-2019,2000,2250,2125
Maharashtra,Amarawati,Amarawati,Wheat,Other,28-01-2019,2000,2250,2125
Maharashtra,Amarawati,Amarawati,Wheat,Other,29-01-2019,2000,2250,2125
Maharashtra,Amarawati,Amarawati,Wheat,Other,31-01-2019,2100,2500,2300
Maharashtra,Amarawati,Amarawati,Wheat,Other,01-02-2019,2000,2250,2125
Maharashtra,Amarawati,Amarawati,Wheat,Other,02-02-2019,2000,2250,2125
Maharashtra,Amarawati,Amarawati,Wheat,Other,04-02-2019,2000,2250,2125
Maharashtra,Amarawati,Amarawati,Wheat,Other,05-02-2019,2000,2250,2125
Maharashtra,Amarawati,Amarawati,Wheat,Other,06-02-2019,2000,2250,2125
Maharashtra,Amarawati,Amarawati,Wheat,Other,07-02-2019,2000,2250,2125
Maharashtra,Amarawati,Amarawati,Wheat,Other,08-02-2019,2000,2250,2125
Maharashtra,Amarawati,Amarawati,Wheat,Other,09-02-2019,2000,2250,2125
Maharashtra,Amarawati,Amarawati,Wheat,Other,11-02-2019,2000,2250,2125
Maharashtra,Amarawati,Amarawati,Wheat,Other,12-02-2019,2000,2250,2125
Maharashtra,Amarawati,Amarawati,Wheat,Other,13-02-2019,2000,2250,2150
Maharashtra,Amarawati,Amarawati,Wheat,Other,14-02-2019,1950,2200,2075
Maharashtra,Amarawati,Amarawati,Wheat,Other,15-02-2019,1950,2200,2075
Maharashtra,Amarawati,Amarawati,Wheat,Other,18-02-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,20-02-2019,2000,2250,2125
Maharashtra,Amarawati,Amarawati,Wheat,Other,21-02-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,22-02-2019,1950,2200,2075
Maharashtra,Amarawati,Amarawati,Wheat,Other,23-02-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,25-02-2019,1950,2200,2075
Maharashtra,Amarawati,Amarawati,Wheat,Other,26-02-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,27-02-2019,2000,2250,2125
Maharashtra,Amarawati,Amarawati,Wheat,Other,01-03-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,02-03-2019,1950,2200,2075
Maharashtra,Amarawati,Amarawati,Wheat,Other,05-03-2019,1950,2200,2075
Maharashtra,Amarawati,Amarawati,Wheat,Other,06-03-2019,1925,3000,2463
Maharashtra,Amarawati,Amarawati,Wheat,Other,07-03-2019,1925,3000,2463
Maharashtra,Amarawati,Amarawati,Wheat,Other,08-03-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,09-03-2019,1950,2200,2075
Maharashtra,Amarawati,Amarawati,Wheat,Other,11-03-2019,1950,3000,2475
Maharashtra,Amarawati,Amarawati,Wheat,Other,12-03-2019,1950,3000,2475
Maharashtra,Amarawati,Amarawati,Wheat,Other,13-03-2019,1950,3000,2475
Maharashtra,Amarawati,Amarawati,Wheat,Other,14-03-2019,1950,3000,2475
Maharashtra,Amarawati,Amarawati,Wheat,Other,15-03-2019,1950,2200,2075
Maharashtra,Amarawati,Amarawati,Wheat,Other,16-03-2019,1950,2200,2075
Maharashtra,Amarawati,Amarawati,Wheat,Other,18-03-2019,1950,3200,2575
Maharashtra,Amarawati,Amarawati,Wheat,Other,19-03-2019,1925,3200,2563
Maharashtra,Amarawati,Amarawati,Wheat,Other,22-03-2019,1950,3300,2625
Maharashtra,Amarawati,Amarawati,Wheat,Other,23-03-2019,1950,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,25-03-2019,1950,3250,2600
Maharashtra,Amarawati,Amarawati,Wheat,Other,26-03-2019,1950,2200,2075
Maharashtra,Amarawati,Amarawati,Wheat,Other,27-03-2019,1950,3300,2625
Maharashtra,Amarawati,Amarawati,Wheat,Other,02-04-2019,1950,3300,2625
Maharashtra,Amarawati,Amarawati,Wheat,Other,03-04-2019,1900,3000,2450
Maharashtra,Amarawati,Amarawati,Wheat,Other,04-04-2019,1900,2950,2425
Maharashtra,Amarawati,Amarawati,Wheat,Other,05-04-2019,1900,3000,2450
Maharashtra,Amarawati,Amarawati,Wheat,Other,08-04-2019,1900,3000,2450
Maharashtra,Amarawati,Amarawati,Wheat,Other,09-04-2019,1900,2900,2400
Maharashtra,Amarawati,Amarawati,Wheat,Other,10-04-2019,1900,2950,2425
Maharashtra,Amarawati,Amarawati,Wheat,Other,11-04-2019,1900,2900,2400
Maharashtra,Amarawati,Amarawati,Wheat,Other,12-04-2019,1700,2800,2250
Maharashtra,Amarawati,Amarawati,Wheat,Other,15-04-2019,1900,3000,2450
Maharashtra,Amarawati,Amarawati,Wheat,Other,16-04-2019,1900,2950,2425
Maharashtra,Amarawati,Amarawati,Wheat,Other,20-04-2019,1900,3000,2450
Maharashtra,Amarawati,Amarawati,Wheat,Other,22-04-2019,1900,3000,2450
Maharashtra,Amarawati,Amarawati,Wheat,Other,23-04-2019,1925,3000,2463
Maharashtra,Amarawati,Amarawati,Wheat,Other,24-04-2019,1925,3000,2463
Maharashtra,Amarawati,Amarawati,Wheat,Other,25-04-2019,1900,3000,2450
Maharashtra,Amarawati,Amarawati,Wheat,Other,26-04-2019,1900,2100,2000
Maharashtra,Amarawati,Amarawati,Wheat,Other,27-04-2019,1900,2200,2050
Maharashtra,Amarawati,Amarawati,Wheat,Other,29-04-2019,1900,3000,2450
Maharashtra,Amarawati,Amarawati,Wheat,Other,30-04-2019,1900,3000,2450
Maharashtra,Amarawati,Amarawati,Wheat,Other,02-05-2019,1900,3000,2450
Maharashtra,Amarawati,Amarawati,Wheat,Other,03-05-2019,1900,2900,2400
Maharashtra,Amarawati,Amarawati,Wheat,Other,04-05-2019,1900,3000,2450
Maharashtra,Amarawati,Amarawati,Wheat,Other,06-05-2019,1900,3000,2450
Maharashtra,Amarawati,Amarawati,Wheat,Other,08-05-2019,1750,2400,2075
Maharashtra,Amarawati,Amarawati,Wheat,Other,09-05-2019,1900,2750,2325
Maharashtra,Amarawati,Amarawati,Wheat,Other,10-05-2019,1900,2850,2375
Maharashtra,Amarawati,Amarawati,Wheat,Other,11-05-2019,1900,2750,2325
Maharashtra,Amarawati,Amarawati,Wheat,Other,14-05-2019,1900,2750,2335
Maharashtra,Amarawati,Amarawati,Wheat,Other,15-05-2019,1900,2800,2350
Maharashtra,Amarawati,Amarawati,Wheat,Other,21-05-2019,1900,2800,2350
Maharashtra,Amarawati,Amarawati,Wheat,Other,22-05-2019,1900,2850,2375
Maharashtra,Amarawati,Amarawati,Wheat,Other,23-05-2019,1900,2850,2375
Maharashtra,Amarawati,Amarawati,Wheat,Other,24-05-2019,1900,2850,2375
Maharashtra,Amarawati,Amarawati,Wheat,Other,25-05-2019,1900,2850,2375
Maharashtra,Amarawati,Amarawati,Wheat,Other,27-05-2019,1900,2850,2375
Maharashtra,Amarawati,Amarawati,Wheat,Other,28-05-2019,1950,2800,2375
Maharashtra,Amarawati,Amarawati,Wheat,Other,29-05-2019,1950,2200,2075
Maharashtra,Amarawati,Amarawati,Wheat,Other,30-05-2019,1900,2850,2375
Maharashtra,Amarawati,Amarawati,Wheat,Other,31-05-2019,1900,2800,2350
Maharashtra,Amarawati,Amarawati,Wheat,Other,03-06-2019,1900,2850,2375
Maharashtra,Amarawati,Amarawati,Wheat,Other,04-06-2019,1950,2850,2400
Maharashtra,Amarawati,Amarawati,Wheat,Other,06-06-2019,1925,2850,2388
Maharashtra,Amarawati,Amarawati,Wheat,Other,07-06-2019,1925,2850,2388
Maharashtra,Amarawati,Amarawati,Wheat,Other,08-06-2019,1925,2800,2363
Maharashtra,Amarawati,Amarawati,Wheat,Other,10-06-2019,1925,2800,2363
Maharashtra,Amarawati,Amarawati,Wheat,Other,11-06-2019,1900,2850,2375
Maharashtra,Amarawati,Amarawati,Wheat,Other,12-06-2019,1875,2700,2288
Maharashtra,Amarawati,Amarawati,Wheat,Other,13-06-2019,1850,2675,2263
Maharashtra,Amarawati,Amarawati,Wheat,Other,14-06-2019,1925,2800,2363
Maharashtra,Amarawati,Amarawati,Wheat,Other,15-06-2019,1950,2800,2375
Maharashtra,Amarawati,Amarawati,Wheat,Other,17-06-2019,1950,2200,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,19-06-2019,1950,2200,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,20-06-2019,1950,2150,2050
Maharashtra,Amarawati,Amarawati,Wheat,Other,21-06-2019,1950,2150,2000
Maharashtra,Amarawati,Amarawati,Wheat,Other,22-06-2019,1950,2100,2025
Maharashtra,Amarawati,Amarawati,Wheat,Other,24-06-2019,1950,2100,2000
Maharashtra,Amarawati,Amarawati,Wheat,Other,25-06-2019,1950,2100,2000
Maharashtra,Amarawati,Amarawati,Wheat,Other,26-06-2019,1950,2100,2000
Maharashtra,Amarawati,Amarawati,Wheat,Other,28-06-2019,1950,2150,2000
Maharashtra,Amarawati,Amarawati,Wheat,Other,29-06-2019,1950,2150,2000
Maharashtra,Amarawati,Amarawati,Wheat,Other,01-07-2019,1950,2100,2000
Maharashtra,Amarawati,Amarawati,Wheat,Other,02-07-2019,1950,2100,2000
Maharashtra,Amarawati,Amarawati,Wheat,Other,03-07-2019,1950,2150,2000
Maharashtra,Amarawati,Amarawati,Wheat,Other,04-07-2019,1900,2000,1950
Maharashtra,Amarawati,Amarawati,Wheat,Other,05-07-2019,1950,2100,2000
Maharashtra,Amarawati,Amarawati,Wheat,Other,06-07-2019,1950,2150,2000
Maharashtra,Amarawati,Amarawati,Wheat,Other,08-07-2019,1950,2150,2000
Maharashtra,Amarawati,Amarawati,Wheat,Other,09-07-2019,1950,2150,2000
Maharashtra,Amarawati,Amarawati,Wheat,Other,10-07-2019,1950,2100,2000
Maharashtra,Amarawati,Amarawati,Wheat,Other,11-07-2019,1950,2100,2050
Maharashtra,Amarawati,Amarawati,Wheat,Other,12-07-2019,1925,2850,2388
Maharashtra,Amarawati,Amarawati,Wheat,Other,13-07-2019,1950,2850,2400
Maharashtra,Amarawati,Amarawati,Wheat,Other,15-07-2019,1950,2850,2400
Maharashtra,Amarawati,Amarawati,Wheat,Other,16-07-2019,1900,2200,2000
Maharashtra,Amarawati,Amarawati,Wheat,Other,17-07-2019,2000,2850,2425
Maharashtra,Amarawati,Amarawati,Wheat,Other,18-07-2019,2050,2250,2150
Maharashtra,Amarawati,Amarawati,Wheat,Other,19-07-2019,2000,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,20-07-2019,2000,2100,2050
Maharashtra,Amarawati,Amarawati,Wheat,Other,21-07-2019,1950,2150,2000
Maharashtra,Amarawati,Amarawati,Wheat,Other,22-07-2019,2050,2250,2100
Maharashtra,Amarawati,Amarawati,Wheat,Other,23-07-2019,2200,2300,2250
Maharashtra,Amarawati,Amarawati,Wheat,Other,24-07-2019,2050,2850,2450
Maharashtra,Amarawati,Amarawati,Wheat,Other,25-07-2019,2050,2250,2150
Maharashtra,Amarawati,Amarawati,Wheat,Other,26-07-2019,2050,2800,2425
Maharashtra,Amarawati,Amarawati,Wheat,Other,27-07-2019,2050,2150,2075
Maharashtra,Amarawati,Amarawati,Wheat,Other,29-07-2019,2025,2750,2375
Maharashtra,Amarawati,Amarawati,Wheat,Other,30-07-2019,2025,2800,2413
Maharashtra,Amarawati,Amarawati,Wheat,Other,31-07-2019,1980,2800,2390
Maharashtra,Amarawati,Amarawati,Wheat,Other,01-08-2019,2025,2800,2413
Maharashtra,Amarawati,Amarawati,Wheat,Other,02-08-2019,2025,2800,2413
Maharashtra,Amarawati,Amarawati,Wheat,Other,03-08-2019,1950,2800,2350
Maharashtra,Amarawati,Amarawati,Wheat,Other,06-08-2019,2000,2750,2375
Maharashtra,Amarawati,Amarawati,Wheat,Other,07-08-2019,2025,2750,2388
Maharashtra,Amarawati,Anajngaon,Wheat,Other,01-01-2019,1800,2430,2100
Maharashtra,Amarawati,Anajngaon,Wheat,Other,05-01-2019,1800,2400,2100
Maharashtra,Amarawati,Anajngaon,Wheat,Other,08-01-2019,1600,2200,1900
Maharashtra,Amarawati,Anajngaon,Wheat,Other,12-01-2019,1800,2200,2000
Maharashtra,Amarawati,Anajngaon,Wheat,Other,19-01-2019,2000,2300,2150
Maharashtra,Amarawati,Anajngaon,Wheat,Other,22-01-2019,1800,2400,2050
Maharashtra,Amarawati,Anajngaon,Wheat,Other,29-01-2019,1800,2400,2100
Maharashtra,Amarawati,Anajngaon,Wheat,Other,02-02-2019,1800,2400,2050
Maharashtra,Amarawati,Anajngaon,Wheat,Other,05-02-2019,1800,2300,2100
Maharashtra,Amarawati,Anajngaon,Wheat,Other,09-02-2019,1800,2400,2100
Maharashtra,Amarawati,Anajngaon,Wheat,Other,12-02-2019,1800,2400,2100
Maharashtra,Amarawati,Anajngaon,Wheat,Other,16-02-2019,1800,2400,2100
Maharashtra,Amarawati,Anajngaon,Wheat,Other,23-02-2019,1800,2300,2100
Maharashtra,Amarawati,Anajngaon,Wheat,Other,26-02-2019,1800,2300,2100
Maharashtra,Amarawati,Anajngaon,Wheat,Other,02-03-2019,1800,2400,2100
Maharashtra,Amarawati,Anajngaon,Wheat,Other,05-03-2019,1700,2200,2000
Maharashtra,Amarawati,Anajngaon,Wheat,Other,09-03-2019,1700,2200,1950
Maharashtra,Amarawati,Anajngaon,Wheat,Other,12-03-2019,1700,2200,1950
Maharashtra,Amarawati,Anajngaon,Wheat,Other,16-03-2019,1600,2100,1850
Maharashtra,Amarawati,Anajngaon,Wheat,Other,19-03-2019,1600,2100,1900
Maharashtra,Amarawati,Anajngaon,Wheat,Other,23-03-2019,1600,2100,1900
Maharashtra,Amarawati,Anajngaon,Wheat,Other,26-03-2019,1600,2100,1900
Maharashtra,Amarawati,Anajngaon,Wheat,Other,30-03-2019,1600,2000,1850
Maharashtra,Amarawati,Anajngaon,Wheat,Other,02-04-2019,1600,2000,1800
Maharashtra,Amarawati,Anajngaon,Wheat,Other,09-04-2019,1700,2200,2000
Maharashtra,Amarawati,Anajngaon,Wheat,Other,16-04-2019,1600,2000,1800
Maharashtra,Amarawati,Anajngaon,Wheat,Other,20-04-2019,1600,2000,1850
Maharashtra,Amarawati,Anajngaon,Wheat,Other,23-04-2019,1600,2000,1850
Maharashtra,Amarawati,Anajngaon,Wheat,Other,27-04-2019,1600,2100,1900
Maharashtra,Amarawati,Anajngaon,Wheat,Other,30-04-2019,1700,2100,1900
Maharashtra,Amarawati,Anajngaon,Wheat,Other,04-05-2019,1600,2100,1900
Maharashtra,Amarawati,Anajngaon,Wheat,Other,11-05-2019,1600,2100,1950
Maharashtra,Amarawati,Anajngaon,Wheat,Other,14-05-2019,1600,2100,1900
Maharashtra,Amarawati,Anajngaon,Wheat,Other,21-05-2019,1600,2100,1900
Maharashtra,Amarawati,Anajngaon,Wheat,Other,25-05-2019,1600,2000,1800
Maharashtra,Amarawati,Anajngaon,Wheat,Other,28-05-2019,1600,2000,1800
Maharashtra,Amarawati,Anajngaon,Wheat,Other,01-06-2019,1600,2000,1800
Maharashtra,Amarawati,Anajngaon,Wheat,Other,04-06-2019,1600,2000,1800
Maharashtra,Amarawati,Anajngaon,Wheat,Other,08-06-2019,1600,2000,1800
Maharashtra,Amarawati,Anajngaon,Wheat,Other,11-06-2019,1600,2000,1800
Maharashtra,Amarawati,Anajngaon,Wheat,Other,15-06-2019,1600,2000,1800
Maharashtra,Amarawati,Anajngaon,Wheat,Other,18-06-2019,1700,2200,1950
Maharashtra,Amarawati,Anajngaon,Wheat,Other,22-06-2019,1700,2200,1950
Maharashtra,Amarawati,Anajngaon,Wheat,Other,25-06-2019,1600,2000,1800
Maharashtra,Amarawati,Anajngaon,Wheat,Other,29-06-2019,1600,2000,1800
Maharashtra,Amarawati,Anajngaon,Wheat,Other,02-07-2019,1600,2000,1800
Maharashtra,Amarawati,Anajngaon,Wheat,Other,06-07-2019,1600,2000,1800
Maharashtra,Amarawati,Anajngaon,Wheat,Other,09-07-2019,1600,2000,1800
Maharashtra,Amarawati,Anajngaon,Wheat,Other,13-07-2019,1600,2000,1800
Maharashtra,Amarawati,Anajngaon,Wheat,Other,16-07-2019,1600,2100,1850
Maharashtra,Amarawati,Anajngaon,Wheat,Other,20-07-2019,1600,2100,1850
Maharashtra,Amarawati,Anajngaon,Wheat,Other,23-07-2019,1700,2200,1950
Maharashtra,Amarawati,Anajngaon,Wheat,Other,27-07-2019,1600,2100,1850
Maharashtra,Amarawati,Anajngaon,Wheat,Other,30-07-2019,1600,2100,1850
Maharashtra,Amarawati,Anajngaon,Wheat,Other,03-08-2019,1700,2200,1950
Maharashtra,Amarawati,Anajngaon,Wheat,Other,06-08-2019,1800,2200,1950
Maharashtra,Amarawati,Chandur Bazar,Wheat,Other,06-01-2019,1800,2151,2056
